# of model parameters: 11168842
--------------------- Training -------------------------------

Training Epoch: [0001 | 0200] LR: 0.050000
[epoch: 0001] (0001/0391) | Loss: 2.2946 | top1: 7.8125 | top5: 46.8750 
[epoch: 0105] (0191/0391) | Loss: 0.0307 | top1: 99.9836 | top5: 99.9959 
[epoch: 0105] (0201/0391) | Loss: 0.0306 | top1: 99.9845 | top5: 99.9961 
[epoch: 0105] (0211/0391) | Loss: 0.0307 | top1: 99.9852 | top5: 99.9963 
[epoch: 0105] (0221/0391) | Loss: 0.0305 | top1: 99.9859 | top5: 99.9965 
[epoch: 0105] (0231/0391) | Loss: 0.0305 | top1: 99.9865 | top5: 99.9966 
[epoch: 0105] (0241/0391) | Loss: 0.0304 | top1: 99.9870 | top5: 99.9968 
[epoch: 0105] (0251/0391) | Loss: 0.0304 | top1: 99.9875 | top5: 99.9969 
[epoch: 0105] (0261/0391) | Loss: 0.0303 | top1: 99.9880 | top5: 99.9970 
[epoch: 0105] (0271/0391) | Loss: 0.0303 | top1: 99.9856 | top5: 99.9971 
[epoch: 0105] (0281/0391) | Loss: 0.0303 | top1: 99.9861 | top5: 99.9972 
[epoch: 0105] (0291/0391) | Loss: 0.0304 | top1: 99.9866 | top5: 99.9973 
[epoch: 0105] (0301/0391) | Loss: 0.0303 | top1: 99.9870 | top5: 99.9974 
[epoch: 0105] (0311/0391) | Loss: 0.0302 | top1: 99.9874 | top5: 99.9975 
[epoch: 0105] (0321/0391) | Loss: 0.0303 | top1: 99.9878 | top5: 99.9976 
[epoch: 0105] (0331/0391) | Loss: 0.0302 | top1: 99.9882 | top5: 99.9976 
[epoch: 0105] (0341/0391) | Loss: 0.0301 | top1: 99.9885 | top5: 99.9977 
[epoch: 0105] (0351/0391) | Loss: 0.0301 | top1: 99.9866 | top5: 99.9955 
[epoch: 0105] (0361/0391) | Loss: 0.0302 | top1: 99.9870 | top5: 99.9957 
[epoch: 0105] (0371/0391) | Loss: 0.0301 | top1: 99.9874 | top5: 99.9958 
[epoch: 0105] (0381/0391) | Loss: 0.0302 | top1: 99.9856 | top5: 99.9959 
[epoch: 0105] (0391/0391) | Loss: 0.0302 | top1: 99.9860 | top5: 99.9960 

Training Epoch: [0106 | 0200] LR: 0.000500
[epoch: 0106] (0001/0391) | Loss: 0.0276 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0011/0391) | Loss: 0.0302 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0021/0391) | Loss: 0.0316 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0031/0391) | Loss: 0.0311 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0041/0391) | Loss: 0.0300 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0051/0391) | Loss: 0.0300 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0061/0391) | Loss: 0.0300 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0071/0391) | Loss: 0.0298 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0081/0391) | Loss: 0.0297 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0091/0391) | Loss: 0.0297 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0101/0391) | Loss: 0.0298 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0111/0391) | Loss: 0.0297 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0121/0391) | Loss: 0.0294 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0131/0391) | Loss: 0.0297 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0141/0391) | Loss: 0.0295 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0151/0391) | Loss: 0.0297 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0161/0391) | Loss: 0.0299 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0171/0391) | Loss: 0.0299 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0181/0391) | Loss: 0.0299 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0191/0391) | Loss: 0.0299 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0201/0391) | Loss: 0.0298 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0211/0391) | Loss: 0.0299 | top1: 100.0000 | top5: 100.0000 
[epoch: 0106] (0221/0391) | Loss: 0.0300 | top1: 99.9965 | top5: 100.0000 
[epoch: 0106] (0231/0391) | Loss: 0.0301 | top1: 99.9932 | top5: 100.0000 
[epoch: 0106] (0241/0391) | Loss: 0.0302 | top1: 99.9903 | top5: 100.0000 
[epoch: 0106] (0251/0391) | Loss: 0.0301 | top1: 99.9907 | top5: 100.0000 
[epoch: 0106] (0261/0391) | Loss: 0.0303 | top1: 99.9850 | top5: 100.0000 
[epoch: 0106] (0271/0391) | Loss: 0.0303 | top1: 99.9856 | top5: 100.0000 
[epoch: 0106] (0281/0391) | Loss: 0.0303 | top1: 99.9861 | top5: 100.0000 
[epoch: 0106] (0291/0391) | Loss: 0.0302 | top1: 99.9866 | top5: 100.0000 
[epoch: 0106] (0301/0391) | Loss: 0.0302 | top1: 99.9870 | top5: 100.0000 
[epoch: 0106] (0311/0391) | Loss: 0.0303 | top1: 99.9874 | top5: 100.0000 
[epoch: 0106] (0321/0391) | Loss: 0.0302 | top1: 99.9878 | top5: 100.0000 
[epoch: 0106] (0331/0391) | Loss: 0.0303 | top1: 99.9882 | top5: 100.0000 
[epoch: 0106] (0341/0391) | Loss: 0.0303 | top1: 99.9885 | top5: 100.0000 
[epoch: 0106] (0351/0391) | Loss: 0.0303 | top1: 99.9889 | top5: 100.0000 
[epoch: 0106] (0361/0391) | Loss: 0.0303 | top1: 99.9892 | top5: 100.0000 
[epoch: 0106] (0371/0391) | Loss: 0.0302 | top1: 99.9895 | top5: 100.0000 
[epoch: 0106] (0381/0391) | Loss: 0.0302 | top1: 99.9897 | top5: 100.0000 
[epoch: 0106] (0391/0391) | Loss: 0.0302 | top1: 99.9900 | top5: 100.0000 

Training Epoch: [0107 | 0200] LR: 0.000500
[epoch: 0107] (0001/0391) | Loss: 0.0397 | top1: 100.0000 | top5: 100.0000 
[epoch: 0107] (0011/0391) | Loss: 0.0324 | top1: 100.0000 | top5: 100.0000 
[epoch: 0107] (0021/0391) | Loss: 0.0324 | top1: 100.0000 | top5: 100.0000 
[epoch: 0107] (0031/0391) | Loss: 0.0325 | top1: 99.9748 | top5: 100.0000 
[epoch: 0107] (0041/0391) | Loss: 0.0315 | top1: 99.9809 | top5: 100.0000 
[epoch: 0107] (0051/0391) | Loss: 0.0315 | top1: 99.9847 | top5: 100.0000 
[epoch: 0107] (0061/0391) | Loss: 0.0316 | top1: 99.9872 | top5: 100.0000 
[epoch: 0107] (0071/0391) | Loss: 0.0311 | top1: 99.9890 | top5: 100.0000 
[epoch: 0107] (0081/0391) | Loss: 0.0314 | top1: 99.9904 | top5: 100.0000 
[epoch: 0107] (0091/0391) | Loss: 0.0311 | top1: 99.9914 | top5: 100.0000 
[epoch: 0107] (0101/0391) | Loss: 0.0311 | top1: 99.9923 | top5: 100.0000 
[epoch: 0107] (0111/0391) | Loss: 0.0310 | top1: 99.9930 | top5: 100.0000 
[epoch: 0107] (0121/0391) | Loss: 0.0308 | top1: 99.9935 | top5: 100.0000 
[epoch: 0107] (0131/0391) | Loss: 0.0306 | top1: 99.9940 | top5: 100.0000 
[epoch: 0107] (0141/0391) | Loss: 0.0303 | top1: 99.9945 | top5: 100.0000 
[epoch: 0107] (0151/0391) | Loss: 0.0302 | top1: 99.9948 | top5: 100.0000 
[epoch: 0107] (0161/0391) | Loss: 0.0302 | top1: 99.9951 | top5: 100.0000 
[epoch: 0107] (0171/0391) | Loss: 0.0302 | top1: 99.9954 | top5: 100.0000 
[epoch: 0107] (0181/0391) | Loss: 0.0301 | top1: 99.9957 | top5: 100.0000 
[epoch: 0107] (0191/0391) | Loss: 0.0304 | top1: 99.9959 | top5: 100.0000 
[epoch: 0107] (0201/0391) | Loss: 0.0305 | top1: 99.9922 | top5: 100.0000 
[epoch: 0107] (0211/0391) | Loss: 0.0305 | top1: 99.9926 | top5: 100.0000 
[epoch: 0107] (0221/0391) | Loss: 0.0304 | top1: 99.9929 | top5: 100.0000 
[epoch: 0107] (0231/0391) | Loss: 0.0304 | top1: 99.9932 | top5: 100.0000 
[epoch: 0107] (0241/0391) | Loss: 0.0304 | top1: 99.9935 | top5: 100.0000 
[epoch: 0107] (0251/0391) | Loss: 0.0304 | top1: 99.9938 | top5: 100.0000 
[epoch: 0107] (0261/0391) | Loss: 0.0304 | top1: 99.9940 | top5: 100.0000 
[epoch: 0107] (0271/0391) | Loss: 0.0305 | top1: 99.9942 | top5: 100.0000 
[epoch: 0107] (0281/0391) | Loss: 0.0305 | top1: 99.9944 | top5: 100.0000 
[epoch: 0107] (0291/0391) | Loss: 0.0304 | top1: 99.9946 | top5: 100.0000 
[epoch: 0107] (0301/0391) | Loss: 0.0304 | top1: 99.9948 | top5: 100.0000 
[epoch: 0107] (0311/0391) | Loss: 0.0306 | top1: 99.9925 | top5: 100.0000 
[epoch: 0107] (0321/0391) | Loss: 0.0305 | top1: 99.9903 | top5: 100.0000 
[epoch: 0107] (0331/0391) | Loss: 0.0305 | top1: 99.9906 | top5: 100.0000 
[epoch: 0107] (0341/0391) | Loss: 0.0305 | top1: 99.9908 | top5: 100.0000 
[epoch: 0107] (0351/0391) | Loss: 0.0305 | top1: 99.9911 | top5: 100.0000 
[epoch: 0107] (0361/0391) | Loss: 0.0304 | top1: 99.9913 | top5: 100.0000 
[epoch: 0107] (0371/0391) | Loss: 0.0305 | top1: 99.9895 | top5: 100.0000 
[epoch: 0107] (0381/0391) | Loss: 0.0305 | top1: 99.9897 | top5: 100.0000 
[epoch: 0107] (0391/0391) | Loss: 0.0305 | top1: 99.9900 | top5: 100.0000 

Training Epoch: [0108 | 0200] LR: 0.000500
[epoch: 0108] (0001/0391) | Loss: 0.0333 | top1: 100.0000 | top5: 100.0000 
[epoch: 0108] (0011/0391) | Loss: 0.0306 | top1: 100.0000 | top5: 100.0000 
[epoch: 0108] (0021/0391) | Loss: 0.0299 | top1: 100.0000 | top5: 100.0000 
[epoch: 0108] (0031/0391) | Loss: 0.0295 | top1: 100.0000 | top5: 100.0000 
[epoch: 0108] (0041/0391) | Loss: 0.0296 | top1: 100.0000 | top5: 100.0000 
[epoch: 0108] (0051/0391) | Loss: 0.0297 | top1: 100.0000 | top5: 100.0000 
[epoch: 0108] (0061/0391) | Loss: 0.0297 | top1: 100.0000 | top5: 100.0000 
[epoch: 0108] (0071/0391) | Loss: 0.0294 | top1: 100.0000 | top5: 100.0000 
[epoch: 0108] (0081/0391) | Loss: 0.0295 | top1: 100.0000 | top5: 100.0000 
[epoch: 0108] (0091/0391) | Loss: 0.0300 | top1: 99.9828 | top5: 99.9914 
[epoch: 0108] (0101/0391) | Loss: 0.0299 | top1: 99.9845 | top5: 99.9923 
[epoch: 0108] (0111/0391) | Loss: 0.0300 | top1: 99.9859 | top5: 99.9930 
[epoch: 0108] (0121/0391) | Loss: 0.0303 | top1: 99.9871 | top5: 99.9935 
[epoch: 0108] (0131/0391) | Loss: 0.0303 | top1: 99.9881 | top5: 99.9940 
[epoch: 0108] (0141/0391) | Loss: 0.0303 | top1: 99.9889 | top5: 99.9945 
[epoch: 0108] (0151/0391) | Loss: 0.0305 | top1: 99.9845 | top5: 99.9948 
[epoch: 0108] (0161/0391) | Loss: 0.0303 | top1: 99.9854 | top5: 99.9951 
[epoch: 0108] (0171/0391) | Loss: 0.0302 | top1: 99.9863 | top5: 99.9954 
[epoch: 0108] (0181/0391) | Loss: 0.0301 | top1: 99.9871 | top5: 99.9957 
[epoch: 0108] (0191/0391) | Loss: 0.0302 | top1: 99.9877 | top5: 99.9959 
[epoch: 0108] (0201/0391) | Loss: 0.0301 | top1: 99.9883 | top5: 99.9961 
[epoch: 0108] (0211/0391) | Loss: 0.0299 | top1: 99.9889 | top5: 99.9963 
[epoch: 0108] (0221/0391) | Loss: 0.0298 | top1: 99.9894 | top5: 99.9965 
[epoch: 0108] (0231/0391) | Loss: 0.0300 | top1: 99.9899 | top5: 99.9966 
[epoch: 0108] (0241/0391) | Loss: 0.0301 | top1: 99.9903 | top5: 99.9968 
[epoch: 0108] (0251/0391) | Loss: 0.0301 | top1: 99.9907 | top5: 99.9969 
[epoch: 0108] (0261/0391) | Loss: 0.0300 | top1: 99.9910 | top5: 99.9970 
[epoch: 0108] (0271/0391) | Loss: 0.0300 | top1: 99.9914 | top5: 99.9971 
[epoch: 0108] (0281/0391) | Loss: 0.0299 | top1: 99.9917 | top5: 99.9972 
[epoch: 0108] (0291/0391) | Loss: 0.0300 | top1: 99.9893 | top5: 99.9973 
[epoch: 0108] (0301/0391) | Loss: 0.0301 | top1: 99.9896 | top5: 99.9974 
[epoch: 0108] (0311/0391) | Loss: 0.0301 | top1: 99.9874 | top5: 99.9975 
[epoch: 0108] (0321/0391) | Loss: 0.0301 | top1: 99.9878 | top5: 99.9976 
[epoch: 0108] (0331/0391) | Loss: 0.0300 | top1: 99.9882 | top5: 99.9976 
[epoch: 0108] (0341/0391) | Loss: 0.0301 | top1: 99.9885 | top5: 99.9977 
[epoch: 0108] (0351/0391) | Loss: 0.0301 | top1: 99.9889 | top5: 99.9978 
[epoch: 0108] (0361/0391) | Loss: 0.0302 | top1: 99.9892 | top5: 99.9978 
[epoch: 0108] (0371/0391) | Loss: 0.0301 | top1: 99.9895 | top5: 99.9979 
[epoch: 0108] (0381/0391) | Loss: 0.0301 | top1: 99.9897 | top5: 99.9979 
[epoch: 0108] (0391/0391) | Loss: 0.0302 | top1: 99.9880 | top5: 99.9980 

Training Epoch: [0109 | 0200] LR: 0.000500
[epoch: 0109] (0001/0391) | Loss: 0.0457 | top1: 100.0000 | top5: 100.0000 
[epoch: 0109] (0011/0391) | Loss: 0.0300 | top1: 100.0000 | top5: 100.0000 
[epoch: 0109] (0021/0391) | Loss: 0.0290 | top1: 100.0000 | top5: 100.0000 
[epoch: 0109] (0031/0391) | Loss: 0.0315 | top1: 99.9748 | top5: 100.0000 
[epoch: 0109] (0041/0391) | Loss: 0.0314 | top1: 99.9809 | top5: 100.0000 
[epoch: 0109] (0051/0391) | Loss: 0.0306 | top1: 99.9847 | top5: 100.0000 
[epoch: 0109] (0061/0391) | Loss: 0.0304 | top1: 99.9744 | top5: 100.0000 
[epoch: 0109] (0071/0391) | Loss: 0.0301 | top1: 99.9780 | top5: 100.0000 
[epoch: 0109] (0081/0391) | Loss: 0.0301 | top1: 99.9807 | top5: 100.0000 
[epoch: 0109] (0091/0391) | Loss: 0.0302 | top1: 99.9828 | top5: 100.0000 
[epoch: 0109] (0101/0391) | Loss: 0.0297 | top1: 99.9845 | top5: 100.0000 
[epoch: 0109] (0111/0391) | Loss: 0.0297 | top1: 99.9859 | top5: 100.0000 
[epoch: 0109] (0121/0391) | Loss: 0.0298 | top1: 99.9806 | top5: 99.9935 
[epoch: 0109] (0131/0391) | Loss: 0.0299 | top1: 99.9821 | top5: 99.9940 
[epoch: 0109] (0141/0391) | Loss: 0.0298 | top1: 99.9834 | top5: 99.9945 
[epoch: 0109] (0151/0391) | Loss: 0.0296 | top1: 99.9845 | top5: 99.9948 
[epoch: 0109] (0161/0391) | Loss: 0.0297 | top1: 99.9854 | top5: 99.9951 
[epoch: 0109] (0171/0391) | Loss: 0.0296 | top1: 99.9863 | top5: 99.9954 
[epoch: 0109] (0181/0391) | Loss: 0.0295 | top1: 99.9871 | top5: 99.9957 
[epoch: 0109] (0191/0391) | Loss: 0.0297 | top1: 99.9877 | top5: 99.9959 
[epoch: 0109] (0201/0391) | Loss: 0.0298 | top1: 99.9883 | top5: 99.9961 
[epoch: 0109] (0211/0391) | Loss: 0.0298 | top1: 99.9889 | top5: 99.9963 
[epoch: 0109] (0221/0391) | Loss: 0.0298 | top1: 99.9859 | top5: 99.9965 
[epoch: 0109] (0231/0391) | Loss: 0.0298 | top1: 99.9865 | top5: 99.9966 
[epoch: 0109] (0241/0391) | Loss: 0.0297 | top1: 99.9870 | top5: 99.9968 
[epoch: 0109] (0251/0391) | Loss: 0.0297 | top1: 99.9875 | top5: 99.9969 
[epoch: 0109] (0261/0391) | Loss: 0.0296 | top1: 99.9880 | top5: 99.9970 
[epoch: 0109] (0271/0391) | Loss: 0.0296 | top1: 99.9885 | top5: 99.9971 
[epoch: 0109] (0281/0391) | Loss: 0.0296 | top1: 99.9889 | top5: 99.9972 
[epoch: 0109] (0291/0391) | Loss: 0.0297 | top1: 99.9893 | top5: 99.9973 
[epoch: 0109] (0301/0391) | Loss: 0.0299 | top1: 99.9896 | top5: 99.9974 
[epoch: 0109] (0311/0391) | Loss: 0.0299 | top1: 99.9900 | top5: 99.9975 
[epoch: 0109] (0321/0391) | Loss: 0.0298 | top1: 99.9903 | top5: 99.9976 
[epoch: 0109] (0331/0391) | Loss: 0.0299 | top1: 99.9906 | top5: 99.9976 
[epoch: 0109] (0341/0391) | Loss: 0.0299 | top1: 99.9908 | top5: 99.9977 
[epoch: 0109] (0351/0391) | Loss: 0.0298 | top1: 99.9911 | top5: 99.9978 
[epoch: 0109] (0361/0391) | Loss: 0.0299 | top1: 99.9892 | top5: 99.9957 
[epoch: 0109] (0371/0391) | Loss: 0.0298 | top1: 99.9895 | top5: 99.9958 
[epoch: 0109] (0381/0391) | Loss: 0.0299 | top1: 99.9897 | top5: 99.9959 
[epoch: 0109] (0391/0391) | Loss: 0.0298 | top1: 99.9900 | top5: 99.9960 

Training Epoch: [0110 | 0200] LR: 0.000500
[epoch: 0110] (0001/0391) | Loss: 0.0272 | top1: 100.0000 | top5: 100.0000 
[epoch: 0110] (0011/0391) | Loss: 0.0272 | top1: 100.0000 | top5: 100.0000 
[epoch: 0110] (0021/0391) | Loss: 0.0290 | top1: 100.0000 | top5: 100.0000 
[epoch: 0110] (0031/0391) | Loss: 0.0291 | top1: 100.0000 | top5: 100.0000 
[epoch: 0110] (0041/0391) | Loss: 0.0296 | top1: 100.0000 | top5: 100.0000 
[epoch: 0110] (0051/0391) | Loss: 0.0302 | top1: 99.9847 | top5: 100.0000 
[epoch: 0110] (0061/0391) | Loss: 0.0304 | top1: 99.9872 | top5: 100.0000 
[epoch: 0110] (0071/0391) | Loss: 0.0302 | top1: 99.9890 | top5: 100.0000 
[epoch: 0110] (0081/0391) | Loss: 0.0300 | top1: 99.9904 | top5: 100.0000 
[epoch: 0110] (0091/0391) | Loss: 0.0297 | top1: 99.9914 | top5: 100.0000 
[epoch: 0110] (0101/0391) | Loss: 0.0296 | top1: 99.9923 | top5: 100.0000 
[epoch: 0110] (0111/0391) | Loss: 0.0294 | top1: 99.9930 | top5: 100.0000 
[epoch: 0110] (0121/0391) | Loss: 0.0299 | top1: 99.9935 | top5: 100.0000 
[epoch: 0110] (0131/0391) | Loss: 0.0299 | top1: 99.9940 | top5: 100.0000 
[epoch: 0110] (0141/0391) | Loss: 0.0300 | top1: 99.9945 | top5: 100.0000 
[epoch: 0110] (0151/0391) | Loss: 0.0298 | top1: 99.9948 | top5: 100.0000 
[epoch: 0110] (0161/0391) | Loss: 0.0299 | top1: 99.9951 | top5: 100.0000 
[epoch: 0110] (0171/0391) | Loss: 0.0298 | top1: 99.9954 | top5: 100.0000 
[epoch: 0110] (0181/0391) | Loss: 0.0298 | top1: 99.9957 | top5: 100.0000 
[epoch: 0110] (0191/0391) | Loss: 0.0299 | top1: 99.9959 | top5: 100.0000 
[epoch: 0110] (0201/0391) | Loss: 0.0299 | top1: 99.9961 | top5: 100.0000 
[epoch: 0110] (0211/0391) | Loss: 0.0300 | top1: 99.9926 | top5: 100.0000 
[epoch: 0110] (0221/0391) | Loss: 0.0301 | top1: 99.9929 | top5: 100.0000 
[epoch: 0110] (0231/0391) | Loss: 0.0300 | top1: 99.9932 | top5: 100.0000 
[epoch: 0110] (0241/0391) | Loss: 0.0301 | top1: 99.9935 | top5: 100.0000 
[epoch: 0110] (0251/0391) | Loss: 0.0301 | top1: 99.9938 | top5: 100.0000 
[epoch: 0110] (0261/0391) | Loss: 0.0302 | top1: 99.9940 | top5: 100.0000 
[epoch: 0110] (0271/0391) | Loss: 0.0301 | top1: 99.9942 | top5: 100.0000 
[epoch: 0110] (0281/0391) | Loss: 0.0301 | top1: 99.9944 | top5: 100.0000 
[epoch: 0110] (0291/0391) | Loss: 0.0300 | top1: 99.9946 | top5: 100.0000 
[epoch: 0110] (0301/0391) | Loss: 0.0299 | top1: 99.9948 | top5: 100.0000 
[epoch: 0110] (0311/0391) | Loss: 0.0299 | top1: 99.9950 | top5: 100.0000 
[epoch: 0110] (0321/0391) | Loss: 0.0299 | top1: 99.9951 | top5: 100.0000 
[epoch: 0110] (0331/0391) | Loss: 0.0299 | top1: 99.9953 | top5: 100.0000 
[epoch: 0110] (0341/0391) | Loss: 0.0299 | top1: 99.9954 | top5: 100.0000 
[epoch: 0110] (0351/0391) | Loss: 0.0299 | top1: 99.9955 | top5: 100.0000 
[epoch: 0110] (0361/0391) | Loss: 0.0298 | top1: 99.9957 | top5: 100.0000 
[epoch: 0110] (0371/0391) | Loss: 0.0301 | top1: 99.9958 | top5: 100.0000 
[epoch: 0110] (0381/0391) | Loss: 0.0301 | top1: 99.9959 | top5: 100.0000 
[epoch: 0110] (0391/0391) | Loss: 0.0301 | top1: 99.9960 | top5: 100.0000 

Training Epoch: [0111 | 0200] LR: 0.000500
[epoch: 0111] (0001/0391) | Loss: 0.0317 | top1: 100.0000 | top5: 100.0000 
[epoch: 0111] (0011/0391) | Loss: 0.0311 | top1: 100.0000 | top5: 100.0000 
[epoch: 0111] (0021/0391) | Loss: 0.0309 | top1: 99.9628 | top5: 100.0000 
[epoch: 0111] (0031/0391) | Loss: 0.0306 | top1: 99.9748 | top5: 100.0000 
[epoch: 0111] (0041/0391) | Loss: 0.0304 | top1: 99.9619 | top5: 100.0000 
[epoch: 0111] (0051/0391) | Loss: 0.0305 | top1: 99.9694 | top5: 100.0000 
[epoch: 0111] (0061/0391) | Loss: 0.0302 | top1: 99.9744 | top5: 100.0000 
[epoch: 0111] (0071/0391) | Loss: 0.0305 | top1: 99.9780 | top5: 100.0000 
[epoch: 0111] (0081/0391) | Loss: 0.0302 | top1: 99.9807 | top5: 100.0000 
[epoch: 0111] (0091/0391) | Loss: 0.0302 | top1: 99.9828 | top5: 100.0000 
[epoch: 0111] (0101/0391) | Loss: 0.0302 | top1: 99.9768 | top5: 100.0000 
[epoch: 0111] (0111/0391) | Loss: 0.0302 | top1: 99.9789 | top5: 100.0000 
[epoch: 0111] (0121/0391) | Loss: 0.0303 | top1: 99.9806 | top5: 100.0000 
[epoch: 0111] (0131/0391) | Loss: 0.0302 | top1: 99.9821 | top5: 100.0000 
[epoch: 0111] (0141/0391) | Loss: 0.0300 | top1: 99.9834 | top5: 100.0000 
[epoch: 0111] (0151/0391) | Loss: 0.0301 | top1: 99.9845 | top5: 100.0000 
[epoch: 0111] (0161/0391) | Loss: 0.0304 | top1: 99.9854 | top5: 100.0000 
[epoch: 0111] (0171/0391) | Loss: 0.0303 | top1: 99.9863 | top5: 100.0000 
[epoch: 0111] (0181/0391) | Loss: 0.0302 | top1: 99.9871 | top5: 100.0000 
[epoch: 0111] (0191/0391) | Loss: 0.0302 | top1: 99.9877 | top5: 100.0000 
[epoch: 0111] (0201/0391) | Loss: 0.0301 | top1: 99.9883 | top5: 100.0000 
[epoch: 0111] (0211/0391) | Loss: 0.0300 | top1: 99.9889 | top5: 100.0000 
[epoch: 0111] (0221/0391) | Loss: 0.0300 | top1: 99.9894 | top5: 100.0000 
[epoch: 0111] (0231/0391) | Loss: 0.0299 | top1: 99.9899 | top5: 100.0000 
[epoch: 0111] (0241/0391) | Loss: 0.0299 | top1: 99.9903 | top5: 100.0000 
[epoch: 0111] (0251/0391) | Loss: 0.0299 | top1: 99.9907 | top5: 100.0000 
[epoch: 0111] (0261/0391) | Loss: 0.0299 | top1: 99.9910 | top5: 100.0000 
[epoch: 0111] (0271/0391) | Loss: 0.0299 | top1: 99.9914 | top5: 100.0000 
[epoch: 0111] (0281/0391) | Loss: 0.0300 | top1: 99.9917 | top5: 100.0000 
[epoch: 0111] (0291/0391) | Loss: 0.0299 | top1: 99.9919 | top5: 100.0000 
[epoch: 0111] (0301/0391) | Loss: 0.0300 | top1: 99.9922 | top5: 100.0000 
[epoch: 0111] (0311/0391) | Loss: 0.0300 | top1: 99.9925 | top5: 100.0000 
[epoch: 0111] (0321/0391) | Loss: 0.0300 | top1: 99.9927 | top5: 100.0000 
[epoch: 0111] (0331/0391) | Loss: 0.0299 | top1: 99.9929 | top5: 100.0000 
[epoch: 0111] (0341/0391) | Loss: 0.0299 | top1: 99.9931 | top5: 100.0000 
[epoch: 0111] (0351/0391) | Loss: 0.0299 | top1: 99.9933 | top5: 100.0000 
[epoch: 0111] (0361/0391) | Loss: 0.0298 | top1: 99.9935 | top5: 100.0000 
[epoch: 0111] (0371/0391) | Loss: 0.0298 | top1: 99.9937 | top5: 100.0000 
[epoch: 0111] (0381/0391) | Loss: 0.0297 | top1: 99.9938 | top5: 100.0000 
[epoch: 0111] (0391/0391) | Loss: 0.0297 | top1: 99.9940 | top5: 100.0000 

Training Epoch: [0112 | 0200] LR: 0.000500
[epoch: 0112] (0001/0391) | Loss: 0.0240 | top1: 100.0000 | top5: 100.0000 
[epoch: 0112] (0011/0391) | Loss: 0.0317 | top1: 100.0000 | top5: 100.0000 
[epoch: 0112] (0021/0391) | Loss: 0.0291 | top1: 100.0000 | top5: 100.0000 
[epoch: 0112] (0031/0391) | Loss: 0.0294 | top1: 99.9748 | top5: 100.0000 
[epoch: 0112] (0041/0391) | Loss: 0.0289 | top1: 99.9809 | top5: 100.0000 
[epoch: 0112] (0051/0391) | Loss: 0.0289 | top1: 99.9847 | top5: 100.0000 
[epoch: 0112] (0061/0391) | Loss: 0.0287 | top1: 99.9872 | top5: 100.0000 
[epoch: 0112] (0071/0391) | Loss: 0.0287 | top1: 99.9890 | top5: 100.0000 
[epoch: 0112] (0081/0391) | Loss: 0.0289 | top1: 99.9904 | top5: 100.0000 
[epoch: 0112] (0091/0391) | Loss: 0.0289 | top1: 99.9914 | top5: 100.0000 
[epoch: 0112] (0101/0391) | Loss: 0.0293 | top1: 99.9923 | top5: 100.0000 
[epoch: 0112] (0111/0391) | Loss: 0.0293 | top1: 99.9930 | top5: 100.0000 
[epoch: 0112] (0121/0391) | Loss: 0.0294 | top1: 99.9871 | top5: 100.0000 
[epoch: 0112] (0131/0391) | Loss: 0.0295 | top1: 99.9881 | top5: 100.0000 
[epoch: 0112] (0141/0391) | Loss: 0.0296 | top1: 99.9889 | top5: 100.0000 
[epoch: 0112] (0151/0391) | Loss: 0.0296 | top1: 99.9897 | top5: 100.0000 
[epoch: 0112] (0161/0391) | Loss: 0.0296 | top1: 99.9903 | top5: 100.0000 
[epoch: 0112] (0171/0391) | Loss: 0.0294 | top1: 99.9909 | top5: 100.0000 
[epoch: 0112] (0181/0391) | Loss: 0.0296 | top1: 99.9914 | top5: 100.0000 
[epoch: 0112] (0191/0391) | Loss: 0.0295 | top1: 99.9918 | top5: 100.0000 
[epoch: 0112] (0201/0391) | Loss: 0.0295 | top1: 99.9922 | top5: 100.0000 
[epoch: 0112] (0211/0391) | Loss: 0.0295 | top1: 99.9889 | top5: 100.0000 
[epoch: 0112] (0221/0391) | Loss: 0.0295 | top1: 99.9894 | top5: 100.0000 
[epoch: 0112] (0231/0391) | Loss: 0.0297 | top1: 99.9899 | top5: 100.0000 
